date,value,contributed,cash_in,return,nav,drawdown
2021-04-27,4249.16972181,4000.00000000,0.00000000,0.00092113,1.06143297,0.00000000
2021-04-28,4252.68438407,4000.00000000,0.00000000,0.00082714,1.06231092,0.00000000
2021-04-29,4255.79434357,4000.00000000,0.00000000,0.00073129,1.06308778,0.00000000
2021-04-30,4258.49194983,4000.00000000,0.00000000,0.00063387,1.06376164,0.00000000
2021-05-03,5260.77063425,5000.00000000,1000.00000000,0.00053509,1.06433085,0.00000000
2021-05-04,5263.06048908,5000.00000000,0.00000000,0.00043527,1.06479412,0.00000000
2021-05-05,5264.82165165,5000.00000000,0.00000000,0.00033463,1.06515043,0.00000000
2021-05-06,5266.05073474,5000.00000000,0.00000000,0.00023345,1.06539909,0.00000000
2021-05-07,5266.74587776,5000.00000000,0.00000000,0.00013200,1.06553973,0.00000000
2021-05-10,5266.90679447,5000.00000000,0.00000000,0.00003055,1.06557228,0.00000000
2021-05-11,5266.53482068,5000.00000000,0.00000000,-0.00007062,1.06549703,-0.00007062
2021-05-12,5265.63281882,5000.00000000,0.00000000,-0.00017127,1.06531454,-0.00024188
2021-05-13,5264.20517796,5000.00000000,0.00000000,-0.00027112,1.06502571,-0.00051294
2021-05-14,5262.25795694,5000.00000000,0.00000000,-0.00036990,1.06463176,-0.00088265
2021-05-17,5259.79864579,5000.00000000,0.00000000,-0.00046735,1.06413420,-0.00134959
2021-05-18,5256.83621349,5000.00000000,0.00000000,-0.00056322,1.06353486,-0.00191205
2021-05-19,5253.38110793,5000.00000000,0.00000000,-0.00065726,1.06283584,-0.00256805
2021-05-20,5249.44525595,5000.00000000,0.00000000,-0.00074920,1.06203956,-0.00331533
2021-05-21,5245.04187246,5000.00000000,0.00000000,-0.00083883,1.06114869,-0.00415138
2021-05-24,5240.18555589,5000.00000000,0.00000000,-0.00092589,1.06016619,-0.00507342
2021-05-25,5234.89209736,5000.00000000,0.00000000,-0.00101017,1.05909524,-0.00607846
2021-05-26,5229.17862379,5000.00000000,0.00000000,-0.00109142,1.05793932,-0.00716325
2021-05-27,5223.06326395,5000.00000000,0.00000000,-0.00116947,1.05670210,-0.00832434
2021-05-28,5216.56538701,5000.00000000,0.00000000,-0.00124407,1.05538748,-0.00955806
2021-05-31,5209.70517314,5000.00000000,0.00000000,-0.00131508,1.05399956,-0.01086057
2021-06-01,6202.50399523,6000.00000000,1000.00000000,-0.00138226,1.05254266,-0.01222782
2021-06-02,6193.53835991,6000.00000000,0.00000000,-0.00144549,1.05102122,-0.01365563
2021-06-03,6184.21974368,6000.00000000,0.00000000,-0.00150457,1.04943988,-0.01513966
2021-06-04,6174.57635772,6000.00000000,0.00000000,-0.00155935,1.04780344,-0.01667540
2021-06-07,6164.63703885,6000.00000000,0.00000000,-0.00160972,1.04611677,-0.01825828
2021-06-08,6154.43130642,6000.00000000,0.00000000,-0.00165553,1.04438489,-0.01988358
2021-06-09,6143.98930543,6000.00000000,0.00000000,-0.00169666,1.04261292,-0.02154651
2021-06-10,6133.34157903,6000.00000000,0.00000000,-0.00173303,1.04080604,-0.02324220
2021-06-11,6122.51901162,6000.00000000,0.00000000,-0.00176455,1.03896949,-0.02496573
2021-06-14,6111.55277199,6000.00000000,0.00000000,-0.00179113,1.03710856,-0.02671215
2021-06-15,6100.47431333,6000.00000000,0.00000000,-0.00181271,1.03522858,-0.02847643
2021-06-16,6089.31497506,6000.00000000,0.00000000,-0.00182926,1.03333489,-0.03025360
2021-06-17,6078.10621037,6000.00000000,0.00000000,-0.00184073,1.03143280,-0.03203864
2021-06-18,6066.87935867,6000.00000000,0.00000000,-0.00184710,1.02952764,-0.03382656
2021-06-21,6055.66547501,6000.00000000,0.00000000,-0.00184838,1.02762469,-0.03561241
2021-06-22,6044.49550068,6000.00000000,0.00000000,-0.00184455,1.02572918,-0.03739127
2021-06-23,6033.39980818,6000.00000000,0.00000000,-0.00183567,1.02384628,-0.03915830
2021-06-24,6022.40848564,6000.00000000,0.00000000,-0.00182175,1.02198109,-0.04090871
2021-06-25,6011.55105240,6000.00000000,0.00000000,-0.00180284,1.02013863,-0.04263780
2021-06-28,6000.85640217,6000.00000000,0.00000000,-0.00177902,1.01832378,-0.04434096
2021-06-29,5990.35280300,6000.00000000,0.00000000,-0.00175035,1.01654136,-0.04601370
2021-06-30,5980.06772666,6000.00000000,0.00000000,-0.00171694,1.01479602,-0.04765164
2021-07-01,6970.02796237,7000.00000000,1000.00000000,-0.00167887,1.01309231,-0.04925051
2021-07-02,6958.62305370,7000.00000000,0.00000000,-0.00163628,1.01143461,-0.05080620
2021-07-05,6947.56384693,7000.00000000,0.00000000,-0.00158928,1.00982715,-0.05231473
2021-07-06,6936.87836476,7000.00000000,0.00000000,-0.00153802,1.00827402,-0.05377229
2021-07-07,6926.59330181,7000.00000000,0.00000000,-0.00148266,1.00677909,-0.05517523
2021-07-08,6916.73429020,7000.00000000,0.00000000,-0.00142336,1.00534608,-0.05652005
2021-07-09,6907.32563400,7000.00000000,0.00000000,-0.00136027,1.00397854,-0.05780344
2021-07-12,6898.39024276,7000.00000000,0.00000000,-0.00129361,1.00267978,-0.05902228
2021-07-13,6889.94956515,7000.00000000,0.00000000,-0.00122357,1.00145293,-0.06017363
2021-07-14,6882.02378812,7000.00000000,0.00000000,-0.00115034,1.00030092,-0.06125475
2021-07-15,6874.63150495,7000.00000000,0.00000000,-0.00107414,0.99922645,-0.06226310
2021-07-16,6867.78991441,7000.00000000,0.00000000,-0.00099519,0.99823203,-0.06319633
2021-07-19,6861.51462155,7000.00000000,0.00000000,-0.00091373,0.99731991,-0.06405231
2021-07-20,6855.81970413,7000.00000000,0.00000000,-0.00082998,0.99649216,-0.06482913
2021-07-21,6850.71771260,7000.00000000,0.00000000,-0.00074418,0.99575058,-0.06552507
2021-07-22,6846.21940451,7000.00000000,0.00000000,-0.00065662,0.99509676,-0.06613866
2021-07-23,6842.33420927,7000.00000000,0.00000000,-0.00056749,0.99453204,-0.06666863
2021-07-26,6839.06976343,7000.00000000,0.00000000,-0.00047710,0.99405756,-0.06711391
2021-07-27,6836.43204337,7000.00000000,0.00000000,-0.00038568,0.99367416,-0.06747371
2021-07-28,6834.42549821,7000.00000000,0.00000000,-0.00029351,0.99338251,-0.06774742
2021-07-29,6833.05285052,7000.00000000,0.00000000,-0.00020084,0.99318300,-0.06793465
2021-07-30,6832.31516279,7000.00000000,0.00000000,-0.00010796,0.99307578,-0.06803528
2021-08-02,7832.21190377,8000.00000000,1000.00000000,-0.00001511,0.99306077,-0.06804936
2021-08-03,7832.81815405,8000.00000000,0.00000000,0.00007740,0.99313764,-0.06797723
2021-08-04,7834.14468811,8000.00000000,0.00000000,0.00016936,0.99330583,-0.06781938
2021-08-05,7836.18511155,8000.00000000,0.00000000,0.00026045,0.99356454,-0.06757659
2021-08-06,7838.93120301,8000.00000000,0.00000000,0.00035044,0.99391272,-0.06724984
2021-08-09,7842.37299025,8000.00000000,0.00000000,0.00043906,0.99434911,-0.06684030
2021-08-10,7846.49852183,8000.00000000,0.00000000,0.00052606,0.99487220,-0.06634941
2021-08-11,7851.29417159,8000.00000000,0.00000000,0.00061118,0.99548024,-0.06577877
2021-08-12,7856.74425802,8000.00000000,0.00000000,0.00069416,0.99617127,-0.06513027
2021-08-13,7862.83165324,8000.00000000,0.00000000,0.00077480,0.99694310,-0.06440594
2021-08-16,7869.53732630,8000.00000000,0.00000000,0.00085283,0.99779333,-0.06360803
2021-08-17,7876.84049540,8000.00000000,0.00000000,0.00092803,0.99871931,-0.06273903
2021-08-18,7884.71878012,8000.00000000,0.00000000,0.00100018,0.99971821,-0.06180160
2021-08-19,7893.14827757,8000.00000000,0.00000000,0.00106909,1.00078700,-0.06079858
2021-08-20,7902.10341015,8000.00000000,0.00000000,0.00113455,1.00192244,-0.05973301
2021-08-23,7911.55692551,8000.00000000,0.00000000,0.00119633,1.00312107,-0.05860814
2021-08-24,7921.48042948,8000.00000000,0.00000000,0.00125430,1.00437929,-0.05742735
2021-08-25,7931.84385312,8000.00000000,0.00000000,0.00130827,1.00569329,-0.05619421
2021-08-26,7942.61583342,8000.00000000,0.00000000,0.00135807,1.00705909,-0.05491246
2021-08-27,7953.76371325,8000.00000000,0.00000000,0.00140355,1.00847255,-0.05358598
2021-08-30,7965.25376974,8000.00000000,0.00000000,0.00144461,1.00992939,-0.05221878
2021-08-31,7977.05098594,8000.00000000,0.00000000,0.00148108,1.01142519,-0.05081504
2021-09-01,8989.11927913,9000.00000000,1000.00000000,0.00151288,1.01295535,-0.04937904
2021-09-02,9002.96162993,9000.00000000,0.00000000,0.00153990,1.01451520,-0.04791518
2021-09-03,9017.02470666,9000.00000000,0.00000000,0.00156205,1.01609992,-0.04642797
2021-09-06,9031.26499796,9000.00000000,0.00000000,0.00157927,1.01770461,-0.04492203
2021-09-07,9045.63822160,9000.00000000,0.00000000,0.00159150,1.01932429,-0.04340203
2021-09-08,9060.09932448,9000.00000000,0.00000000,0.00159868,1.02095386,-0.04187273
2021-09-09,9074.60291089,9000.00000000,0.00000000,0.00160082,1.02258823,-0.04033894
2021-09-10,9089.10289991,9000.00000000,0.00000000,0.00159786,1.02422218,-0.03880553
2021-09-13,9103.55312495,9000.00000000,0.00000000,0.00158984,1.02585053,-0.03727739
2021-09-14,9117.90716247,9000.00000000,0.00000000,0.00157675,1.02746805,-0.03575941
2021-09-15,9132.11841765,9000.00000000,0.00000000,0.00155861,1.02906947,-0.03425654
2021-09-16,9146.14063824,9000.00000000,0.00000000,0.00153548,1.03064959,-0.03277365
2021-09-17,9159.92765767,9000.00000000,0.00000000,0.00150741,1.03220320,-0.03131564
2021-09-20,9173.43373761,9000.00000000,0.00000000,0.00147447,1.03372516,-0.02988734
2021-09-21,9186.61365367,9000.00000000,0.00000000,0.00143675,1.03521036,-0.02849354
2021-09-22,9199.42286666,9000.00000000,0.00000000,0.00139433,1.03665379,-0.02713893
2021-09-23,9211.81752260,9000.00000000,0.00000000,0.00134733,1.03805051,-0.02582817
2021-09-24,9223.75488102,9000.00000000,0.00000000,0.00129587,1.03939569,-0.02456576
2021-09-27,9235.19322925,9000.00000000,0.00000000,0.00124010,1.04068464,-0.02335613
2021-09-28,9246.09196810,9000.00000000,0.00000000,0.00118013,1.04191278,-0.02220356
2021-09-29,9256.41212580,9000.00000000,0.00000000,0.00111616,1.04307573,-0.02111218
2021-09-30,9266.11601534,9000.00000000,0.00000000,0.00104834,1.04416923,-0.02008597
2021-10-01,10275.16766275,10000.00000000,1000.00000000,0.00097685,1.04518923,-0.01912874
2021-10-04,10284.43478807,10000.00000000,0.00000000,0.00090190,1.04613188,-0.01824409
2021-10-05,10292.90562286,10000.00000000,0.00000000,0.00082366,1.04699354,-0.01743546
2021-10-06,10300.54657715,10000.00000000,0.00000000,0.00074235,1.04777077,-0.01670606
2021-10-07,10307.32643317,10000.00000000,0.00000000,0.00065820,1.04846042,-0.01605885
2021-10-08,10313.21644021,10000.00000000,0.00000000,0.00057144,1.04905955,-0.01549659
2021-10-11,10318.19031460,10000.00000000,0.00000000,0.00048228,1.04956549,-0.01502178
2021-10-12,10322.22461929,10000.00000000,0.00000000,0.00039099,1.04997586,-0.01463666
2021-10-13,10325.29838428,10000.00000000,0.00000000,0.00029778,1.05028853,-0.01434324
2021-10-14,10327.39386573,10000.00000000,0.00000000,0.00020295,1.05050168,-0.01414320
2021-10-15,10328.49578685,10000.00000000,0.00000000,0.00010670,1.05061377,-0.01403801
2021-10-18,10328.59228679,10000.00000000,0.00000000,0.00000934,1.05062358,-0.01402880
2021-10-19,10327.67406663,10000.00000000,0.00000000,-0.00008890,1.05053018,-0.01411646
2021-10-20,10325.73514851,10000.00000000,0.00000000,-0.00018774,1.05033295,-0.01430155
2021-10-21,10322.77259092,10000.00000000,0.00000000,-0.00028691,1.05003160,-0.01458435
2021-10-22,10318.78648875,10000.00000000,0.00000000,-0.00038615,1.04962614,-0.01496487
2021-10-25,10313.77997328,10000.00000000,0.00000000,-0.00048518,1.04911687,-0.01544279
2021-10-26,10307.75921215,10000.00000000,0.00000000,-0.00058376,1.04850444,-0.01601754
2021-10-27,10300.73369404,10000.00000000,0.00000000,-0.00068158,1.04778981,-0.01668819
2021-10-28,10292.71546959,10000.00000000,0.00000000,-0.00077841,1.04697419,-0.01745362
2021-10-29,10283.71981557,10000.00000000,0.00000000,-0.00087398,1.04605916,-0.01831234
2021-11-01,11273.76495028,11000.00000000,1000.00000000,-0.00096802,1.04504655,-0.01926264
2021-11-02,11261.81145577,11000.00000000,0.00000000,-0.00106029,1.04393849,-0.02030251
2021-11-03,11248.85432253,11000.00000000,0.00000000,-0.00115054,1.04273740,-0.02142969
2021-11-04,11234.92260079,11000.00000000,0.00000000,-0.00123850,1.04144597,-0.02264165
2021-11-05,11220.04783974,11000.00000000,0.00000000,-0.00132398,1.04006712,-0.02393565
2021-11-08,11204.26460811,11000.00000000,0.00000000,-0.00140670,1.03860406,-0.02530868
2021-11-09,11187.60976533,11000.00000000,0.00000000,-0.00148647,1.03706020,-0.02675753
2021-11-10,11170.12287803,11000.00000000,0.00000000,-0.00156306,1.03543922,-0.02827876
2021-11-11,11151.84549118,11000.00000000,0.00000000,-0.00163627,1.03374496,-0.02986877
2021-11-12,11132.82154455,11000.00000000,0.00000000,-0.00170590,1.03198149,-0.03152371
2021-11-15,11113.09685213,11000.00000000,0.00000000,-0.00177176,1.03015306,-0.03323962
2021-11-16,11092.71889387,11000.00000000,0.00000000,-0.00183369,1.02826408,-0.03501236
2021-11-17,11071.73702394,11000.00000000,0.00000000,-0.00189150,1.02631912,-0.03683763
2021-11-18,11050.20205421,11000.00000000,0.00000000,-0.00194504,1.02432289,-0.03871102
2021-11-19,11028.16594191,11000.00000000,0.00000000,-0.00199418,1.02228021,-0.04062801
2021-11-22,11005.68189375,11000.00000000,0.00000000,-0.00203878,1.02019600,-0.04258396
2021-11-23,10982.80415765,11000.00000000,0.00000000,-0.00207872,1.01807530,-0.04457416
2021-11-24,10959.58760627,11000.00000000,0.00000000,-0.00211390,1.01592319,-0.04659383
2021-11-25,10936.08773702,11000.00000000,0.00000000,-0.00214423,1.01374481,-0.04863816
2021-11-26,10912.36077616,11000.00000000,0.00000000,-0.00216960,1.01154539,-0.05070223
2021-11-29,10888.46274169,11000.00000000,0.00000000,-0.00219000,1.00933011,-0.05278119
2021-11-30,10864.45017226,11000.00000000,0.00000000,-0.00220532,1.00710421,-0.05487011
2021-12-01,11840.37929410,12000.00000000,1000.00000000,-0.00221556,1.00487291,-0.05696411
2021-12-02,11814.08565838,12000.00000000,0.00000000,-0.00222068,1.00264141,-0.05905829
2021-12-03,11787.85059246,12000.00000000,0.00000000,-0.00222066,1.00041489,-0.06114780
2021-12-06,11761.73425834,12000.00000000,0.00000000,-0.00221553,0.99819844,-0.06322785
2021-12-07,11735.79636312,12000.00000000,0.00000000,-0.00220528,0.99599713,-0.06529370
2021-12-08,11710.09547659,12000.00000000,0.00000000,-0.00218996,0.99381594,-0.06734066
2021-12-09,11684.68914502,12000.00000000,0.00000000,-0.00216961,0.99165975,-0.06936417
2021-12-10,11659.63400484,12000.00000000,0.00000000,-0.00214427,0.98953336,-0.07135970
2021-12-13,11634.98498657,12000.00000000,0.00000000,-0.00211405,0.98744144,-0.07332289
2021-12-14,11610.79576972,12000.00000000,0.00000000,-0.00207901,0.98538854,-0.07524946
2021-12-15,11587.11855534,12000.00000000,0.00000000,-0.00203924,0.98337910,-0.07713525
2021-12-16,11564.00361112,12000.00000000,0.00000000,-0.00199488,0.98141737,-0.07897626
2021-12-17,11541.49961254,12000.00000000,0.00000000,-0.00194604,0.97950750,-0.08076861
2021-12-20,11519.65318800,12000.00000000,0.00000000,-0.00189286,0.97765343,-0.08250858
2021-12-21,11498.50914624,12000.00000000,0.00000000,-0.00183548,0.97585897,-0.08419261
2021-12-22,11478.11013518,12000.00000000,0.00000000,-0.00177406,0.97412774,-0.08581731
2021-12-23,11458.49641445,12000.00000000,0.00000000,-0.00170879,0.97246316,-0.08737946
2021-12-24,11439.70642405,12000.00000000,0.00000000,-0.00163983,0.97086848,-0.08887600
2021-12-27,11421.77598822,12000.00000000,0.00000000,-0.00156739,0.96934676,-0.09030408
2021-12-28,11404.73865667,12000.00000000,0.00000000,-0.00149165,0.96790083,-0.09166103
2021-12-29,11388.62547707,12000.00000000,0.00000000,-0.00141285,0.96653333,-0.09294438
2021-12-30,11373.46522255,12000.00000000,0.00000000,-0.00133118,0.96524670,-0.09415183
2021-12-31,11359.28393678,12000.00000000,0.00000000,-0.00124687,0.96404316,-0.09528131
2022-01-03,12346.10504769,13000.00000000,1000.00000000,-0.00116019,0.96292469,-0.09633095
2022-01-04,12332.87838600,13000.00000000,0.00000000,-0.00107132,0.96189309,-0.09729907
2022-01-05,12320.78528613,13000.00000000,0.00000000,-0.00098056,0.96094990,-0.09818422
2022-01-06,12309.84270202,13000.00000000,0.00000000,-0.00088814,0.96009644,-0.09898516
2022-01-07,12300.06486505,13000.00000000,0.00000000,-0.00079431,0.95933382,-0.09970085
2022-01-10,12291.46303659,13000.00000000,0.00000000,-0.00069933,0.95866293,-0.10033046
2022-01-11,12284.04526048,13000.00000000,0.00000000,-0.00060349,0.95808439,-0.10087340
2022-01-12,12277.81710553,13000.00000000,0.00000000,-0.00050701,0.95759863,-0.10132927
2022-01-13,12272.78067551,13000.00000000,0.00000000,-0.00041021,0.95720581,-0.10169791
2022-01-14,12268.93535166,13000.00000000,0.00000000,-0.00031332,0.95690590,-0.10197936
2022-01-17,12266.27779269,13000.00000000,0.00000000,-0.00021661,0.95669863,-0.10217388
2022-01-18,12264.80131604,13000.00000000,0.00000000,-0.00012037,0.95658347,-0.10228195
2022-01-19,12264.49664036,13000.00000000,0.00000000,-0.00002484,0.95655971,-0.10230425
2022-01-20,12265.35139053,13000.00000000,0.00000000,0.00006969,0.95662637,-0.10224169
2022-01-21,12267.35046888,13000.00000000,0.00000000,0.00016299,0.95678229,-0.10209537
2022-01-24,12270.47556022,13000.00000000,0.00000000,0.00025475,0.95702603,-0.10186663
2022-01-25,12274.70612184,13000.00000000,0.00000000,0.00034478,0.95735599,-0.10155697
2022-01-26,12280.01839349,13000.00000000,0.00000000,0.00043278,0.95777031,-0.10116814
2022-01-27,12286.38601614,13000.00000000,0.00000000,0.00051854,0.95826695,-0.10070207
2022-01-28,12293.77990825,13000.00000000,0.00000000,0.00060180,0.95884363,-0.10016087
2022-01-31,12302.16838948,13000.00000000,0.00000000,0.00068234,0.95949789,-0.09954688
2022-02-01,13311.51718073,14000.00000000,1000.00000000,0.00075993,0.96022704,-0.09886260
2022-02-02,13322.62389676,14000.00000000,0.00000000,0.00083437,0.96102822,-0.09811072
2022-02-03,13334.68690255,14000.00000000,0.00000000,0.00090545,0.96189839,-0.09729410
2022-02-04,13347.66110648,14000.00000000,0.00000000,0.00097297,0.96283428,-0.09641580
2022-02-07,13361.49927612,14000.00000000,0.00000000,0.00103675,0.96383250,-0.09547901
2022-02-08,13376.15136916,14000.00000000,0.00000000,0.00109659,0.96488943,-0.09448712
2022-02-09,13391.56547006,14000.00000000,0.00000000,0.00115236,0.96600133,-0.09344365
2022-02-10,13407.68752241,14000.00000000,0.00000000,0.00120390,0.96716429,-0.09235225
2022-02-11,13424.46106137,14000.00000000,0.00000000,0.00125104,0.96837425,-0.09121674
2022-02-14,13441.82801646,14000.00000000,0.00000000,0.00129368,0.96962702,-0.09004107
2022-02-15,13459.72844394,14000.00000000,0.00000000,0.00133170,0.97091827,-0.08882928
2022-02-16,13478.10079446,14000.00000000,0.00000000,0.00136499,0.97224356,-0.08758554
2022-02-17,13496.88191302,14000.00000000,0.00000000,0.00139345,0.97359833,-0.08631414
2022-02-18,13516.00744039,14000.00000000,0.00000000,0.00141703,0.97497795,-0.08501941
2022-02-21,13535.41167933,14000.00000000,0.00000000,0.00143565,0.97637768,-0.08370582
2022-02-22,13555.02812977,14000.00000000,0.00000000,0.00144927,0.97779271,-0.08237787
2022-02-23,13574.78908739,14000.00000000,0.00000000,0.00145783,0.97921817,-0.08104013
2022-02-24,13594.62658032,14000.00000000,0.00000000,0.00146135,0.98064915,-0.07969721
2022-02-25,13614.47170001,14000.00000000,0.00000000,0.00145978,0.98208068,-0.07835377
