date,value,contributed,cash_in,return,nav,drawdown
2021-06-07,6418.79623746,6000.00000000,0.00000000,0.00325058,1.15894662,-0.00224516
2021-06-08,6440.04231206,6000.00000000,0.00000000,0.00330998,1.16278271,0.00000000
2021-06-09,6461.50180737,6000.00000000,0.00000000,0.00333220,1.16665733,0.00000000
2021-06-10,6482.93172857,6000.00000000,0.00000000,0.00331655,1.17052661,0.00000000
2021-06-11,6504.08430238,6000.00000000,0.00000000,0.00326281,1.17434582,0.00000000
2021-06-14,6524.71024050,6000.00000000,0.00000000,0.00317123,1.17806994,0.00000000
2021-06-15,6544.56201439,6000.00000000,0.00000000,0.00304255,1.18165428,0.00000000
2021-06-16,6563.39731245,6000.00000000,0.00000000,0.00287801,1.18505509,0.00000000
2021-06-17,6580.98249132,6000.00000000,0.00000000,0.00267928,1.18823018,0.00000000
2021-06-18,6597.09632914,6000.00000000,0.00000000,0.00244855,1.19113962,0.00000000
2021-06-21,6611.53317892,6000.00000000,0.00000000,0.00218836,1.19374626,0.00000000
2021-06-22,6624.10645208,6000.00000000,0.00000000,0.00190172,1.19601643,0.00000000
2021-06-23,6634.65154034,6000.00000000,0.00000000,0.00159193,1.19792040,0.00000000
2021-06-24,6643.02884168,6000.00000000,0.00000000,0.00126266,1.19943297,0.00000000
2021-06-25,6649.12597404,6000.00000000,0.00000000,0.00091782,1.20053384,0.00000000
2021-06-28,6652.85977247,6000.00000000,0.00000000,0.00056155,1.20120799,0.00000000
2021-06-29,6654.17799205,6000.00000000,0.00000000,0.00019814,1.20144600,0.00000000
2021-06-30,6653.06010334,6000.00000000,0.00000000,-0.00016800,1.20124416,-0.00016800
2021-07-01,7649.51783914,7000.00000000,1000.00000000,-0.00053243,1.20060459,-0.00070033
2021-07-02,7642.68566834,7000.00000000,0.00000000,-0.00089315,1.19953227,-0.00159286
2021-07-05,7633.21151068,7000.00000000,0.00000000,-0.00123964,1.19804528,-0.00283052
2021-07-06,7621.21642517,7000.00000000,0.00000000,-0.00157143,1.19616263,-0.00439751
2021-07-07,7606.85419934,7000.00000000,0.00000000,-0.00188451,1.19390846,-0.00627373
2021-07-08,7590.30884896,7000.00000000,0.00000000,-0.00217506,1.19131164,-0.00843514
2021-07-09,7571.79176115,7000.00000000,0.00000000,-0.00243957,1.18840535,-0.01085413
2021-07-12,7551.53802623,7000.00000000,0.00000000,-0.00267489,1.18522649,-0.01349999
2021-07-13,7529.80301984,7000.00000000,0.00000000,-0.00287822,1.18181515,-0.01633936
2021-07-14,7506.85853764,7000.00000000,0.00000000,-0.00304716,1.17821397,-0.01933672
2021-07-15,7482.98877350,7000.00000000,0.00000000,-0.00317973,1.17446757,-0.02245497
2021-07-16,7458.48605371,7000.00000000,0.00000000,-0.00327446,1.17062183,-0.02565589
2021-07-19,7433.64714212,7000.00000000,0.00000000,-0.00333029,1.16672332,-0.02890074
2021-07-20,7408.76899784,7000.00000000,0.00000000,-0.00334669,1.16281866,-0.03215071
2021-07-21,7384.14507019,7000.00000000,0.00000000,-0.00332362,1.15895389,-0.03536748
2021-07-22,7360.06194124,7000.00000000,0.00000000,-0.00326146,1.15517400,-0.03851359
2021-07-23,7336.79566367,7000.00000000,0.00000000,-0.00316115,1.15152232,-0.04155300
2021-07-26,7314.60891419,7000.00000000,0.00000000,-0.00302404,1.14804007,-0.04445138
2021-07-27,7293.74816623,7000.00000000,0.00000000,-0.00285193,1.14476594,-0.04717653
2021-07-28,7274.44126326,7000.00000000,0.00000000,-0.00264705,1.14173569,-0.04969870
2021-07-29,7256.89522605,7000.00000000,0.00000000,-0.00241201,1.13898181,-0.05199084
2021-07-30,7241.29441345,7000.00000000,0.00000000,-0.00214979,1.13653324,-0.05402886
2021-08-02,8227.79903371,8000.00000000,1000.00000000,-0.00186367,1.13441512,-0.05579184
2021-08-03,8215.00853922,8000.00000000,0.00000000,-0.00155455,1.13265162,-0.05725966
2021-08-04,8204.88791408,8000.00000000,0.00000000,-0.00123197,1.13125623,-0.05842108
2021-08-05,8197.52879790,8000.00000000,0.00000000,-0.00089692,1.13024158,-0.05926560
2021-08-06,8192.99128342,8000.00000000,0.00000000,-0.00055352,1.12961597,-0.05978632
2021-08-09,8191.30324896,8000.00000000,0.00000000,-0.00020603,1.12938323,-0.05998004
2021-08-10,8192.46019891,8000.00000000,0.00000000,0.00014124,1.12954274,-0.05984727
2021-08-11,8196.42549535,8000.00000000,0.00000000,0.00048402,1.13008946,-0.05939221
2021-08-12,8203.13039572,8000.00000000,0.00000000,0.00081803,1.13101391,-0.05862277
2021-08-13,8212.47497122,8000.00000000,0.00000000,0.00113915,1.13230230,-0.05755040
2021-08-16,8224.32841376,8000.00000000,0.00000000,0.00144335,1.13393660,-0.05619012
2021-08-17,8238.53031826,8000.00000000,0.00000000,0.00172682,1.13589470,-0.05456034
2021-08-18,8254.89190796,8000.00000000,0.00000000,0.00198598,1.13815057,-0.05268271
2021-08-19,8273.19758597,8000.00000000,0.00000000,0.00221756,1.14067448,-0.05058198
2021-08-20,8293.20689637,8000.00000000,0.00000000,0.00241857,1.14343329,-0.04828575
2021-08-23,8314.65651568,8000.00000000,0.00000000,0.00258641,1.14639067,-0.04582423
2021-08-24,8337.26297690,8000.00000000,0.00000000,0.00271887,1.14950756,-0.04322995
2021-08-25,8360.72529411,8000.00000000,0.00000000,0.00281415,1.15274244,-0.04053745
2021-08-26,8384.72833888,8000.00000000,0.00000000,0.00287093,1.15605189,-0.03778290
2021-08-27,8408.94619734,8000.00000000,0.00000000,0.00288833,1.15939094,-0.03500370
2021-08-30,8433.04597135,8000.00000000,0.00000000,0.00286597,1.16271372,-0.03223805
2021-08-31,8456.69188649,8000.00000000,0.00000000,0.00280396,1.16597392,-0.02952449
2021-09-01,9479.54949153,9000.00000000,1000.00000000,0.00270290,1.16912544,-0.02690139
2021-09-02,9503.83924890,9000.00000000,0.00000000,0.00256233,1.17212112,-0.02440799
2021-09-03,9526.52683843,9000.00000000,0.00000000,0.00238720,1.17491922,-0.02207905
2021-09-06,9547.27327901,9000.00000000,0.00000000,0.00217775,1.17747790,-0.01994938
2021-09-07,9565.76077644,9000.00000000,0.00000000,0.00193642,1.17975799,-0.01805159
2021-09-08,9581.69793169,9000.00000000,0.00000000,0.00166606,1.18172354,-0.01641561
2021-09-09,9594.82395503,9000.00000000,0.00000000,0.00136991,1.18334239,-0.01506819
2021-09-10,9604.91291653,9000.00000000,0.00000000,0.00105150,1.18458667,-0.01403253
2021-09-13,9611.77710527,9000.00000000,0.00000000,0.00071465,1.18543324,-0.01332791
2021-09-14,9615.27023434,9000.00000000,0.00000000,0.00036342,1.18586406,-0.01296933
2021-09-15,9615.28974451,9000.00000000,0.00000000,0.00000203,1.18586646,-0.01296732
2021-09-16,9611.77830436,9000.00000000,0.00000000,-0.00036519,1.18543339,-0.01332778
2021-09-17,9604.72464808,9000.00000000,0.00000000,-0.00073386,1.18456346,-0.01405186
2021-09-20,9594.16370754,9000.00000000,0.00000000,-0.00109956,1.18326096,-0.01513596
2021-09-21,9580.17580369,9000.00000000,0.00000000,-0.00145796,1.18153581,-0.01657186
2021-09-22,9562.88502944,9000.00000000,0.00000000,-0.00180485,1.17940332,-0.01834680
2021-09-23,9542.45709015,9000.00000000,0.00000000,-0.00213617,1.17688391,-0.02044377
2021-09-24,9519.09640406,9000.00000000,0.00000000,-0.00244808,1.17400281,-0.02284180
2021-09-27,9493.04221074,9000.00000000,0.00000000,-0.00273704,1.17078951,-0.02551633
2021-09-28,9464.56509490,9000.00000000,0.00000000,-0.00299979,1.16727739,-0.02843957
2021-09-29,9433.96207145,9000.00000000,0.00000000,-0.00323343,1.16350308,-0.03158105
2021-09-30,9401.55213442,9000.00000000,0.00000000,-0.00343545,1.15950592,-0.03490801
2021-10-01,10367.67107092,10000.00000000,1000.00000000,-0.00360377,1.15532732,-0.03838598
2021-10-04,10328.94141844,10000.00000000,0.00000000,-0.00373562,1.15101146,-0.04197820
2021-10-05,10289.36117611,10000.00000000,0.00000000,-0.00383197,1.14660081,-0.04564932
2021-10-06,10249.32512826,10000.00000000,0.00000000,-0.00389101,1.14213938,-0.04936271
2021-10-07,10209.22516026,10000.00000000,0.00000000,-0.00391245,1.13767081,-0.05308203
2021-10-08,10169.44535801,10000.00000000,0.00000000,-0.00389646,1.13323793,-0.05677165
2021-10-11,10130.35715869,10000.00000000,0.00000000,-0.00384369,1.12888211,-0.06039713
2021-10-12,10092.31563165,10000.00000000,0.00000000,-0.00375520,1.12464293,-0.06392553
2021-10-13,10055.65518575,10000.00000000,0.00000000,-0.00363251,1.12055765,-0.06732583
2021-10-14,10020.68662891,10000.00000000,0.00000000,-0.00347750,1.11666091,-0.07056920
2021-10-15,9987.69392407,10000.00000000,0.00000000,-0.00329246,1.11298435,-0.07362932
2021-10-18,9956.93170831,10000.00000000,0.00000000,-0.00308001,1.10955635,-0.07648255
2021-10-19,9928.62343543,10000.00000000,0.00000000,-0.00284307,1.10640180,-0.07910818
2021-10-20,9902.95920851,10000.00000000,0.00000000,-0.00258487,1.10354189,-0.08148857
2021-10-21,9880.09487967,10000.00000000,0.00000000,-0.00230884,1.10099399,-0.08360926
2021-10-22,9860.15057423,10000.00000000,0.00000000,-0.00201864,1.09877149,-0.08545912
2021-10-25,9843.21047983,10000.00000000,0.00000000,-0.00171804,1.09688376,-0.08703033
2021-10-26,9829.32172200,10000.00000000,0.00000000,-0.00141100,1.09533606,-0.08831853
2021-10-27,9818.49498333,10000.00000000,0.00000000,-0.00110147,1.09412957,-0.08932272
2021-10-28,9810.70407048,10000.00000000,0.00000000,-0.00079349,1.09326139,-0.09004534
2021-10-29,9805.88646879,10000.00000000,0.00000000,-0.00049106,1.09272454,-0.09049218
2021-11-01,10803.94405833,11000.00000000,1000.00000000,-0.00019809,1.09250808,-0.09067234
2021-11-02,10804.83925252,11000.00000000,0.00000000,0.00008286,1.09259861,-0.09059700
2021-11-03,10808.57693049,11000.00000000,0.00000000,0.00034593,1.09297656,-0.09028241
2021-11-04,10814.93782091,11000.00000000,0.00000000,0.00058850,1.09361978,-0.08974704
2021-11-05,10823.66895978,11000.00000000,0.00000000,0.00080732,1.09450269,-0.08901217
2021-11-08,10834.48612046,11000.00000000,0.00000000,0.00099940,1.09559653,-0.08810173
2021-11-09,10847.07661428,11000.00000000,0.00000000,0.00116208,1.09686970,-0.08704203
2021-11-10,10861.10193243,11000.00000000,0.00000000,0.00129300,1.09828796,-0.08586158
2021-11-11,10876.20170948,11000.00000000,0.00000000,0.00139026,1.09981486,-0.08459068
2021-11-12,10891.99721820,11000.00000000,0.00000000,0.00145230,1.10141213,-0.08326123
2021-11-15,10908.09576240,11000.00000000,0.00000000,0.00147802,1.10304003,-0.08190628
2021-11-16,10924.09520979,11000.00000000,0.00000000,0.00146675,1.10465791,-0.08055967
2021-11-17,10939.58884075,11000.00000000,0.00000000,0.00141830,1.10622465,-0.07925562
2021-11-18,10954.17084746,11000.00000000,0.00000000,0.00133296,1.10769920,-0.07802831
2021-11-19,10967.44131118,11000.00000000,0.00000000,0.00121145,1.10904113,-0.07691139
2021-11-22,10979.01219314,11000.00000000,0.00000000,0.00105502,1.11021119,-0.07593751
2021-11-23,10988.51264281,11000.00000000,0.00000000,0.00086533,1.11117188,-0.07513789
2021-11-24,10995.59465205,11000.00000000,0.00000000,0.00064449,1.11188803,-0.07454182
2021-11-25,10999.93824995,11000.00000000,0.00000000,0.00039503,1.11232726,-0.07417624
2021-11-26,11001.25687347,11000.00000000,0.00000000,0.00011988,1.11246060,-0.07406526
2021-11-29,10999.30167700,11000.00000000,0.00000000,-0.00017772,1.11226288,-0.07422982
2021-11-30,10993.86594251,11000.00000000,0.00000000,-0.00049419,1.11171322,-0.07468732
2021-12-01,11984.78832447,12000.00000000,1000.00000000,-0.00082570,1.11079528,-0.07545135
2021-12-02,11970.78437672,12000.00000000,0.00000000,-0.00116848,1.10949734,-0.07653167
2021-12-03,11952.61679038,12000.00000000,0.00000000,-0.00151766,1.10781350,-0.07793318
2021-12-06,11930.27324191,12000.00000000,0.00000000,-0.00186934,1.10574261,-0.07965684
2021-12-07,11903.79823189,12000.00000000,0.00000000,-0.00221915,1.10328881,-0.08169921
2021-12-08,11873.29159542,12000.00000000,0.00000000,-0.00256276,1.10046134,-0.08405260
2021-12-09,11838.90759464,12000.00000000,0.00000000,-0.00289591,1.09727450,-0.08670510
2021-12-10,11800.85181238,12000.00000000,0.00000000,-0.00321447,1.09374735,-0.08964086
2021-12-13,11759.37811760,12000.00000000,0.00000000,-0.00351447,1.08990341,-0.09284029
2021-12-14,11714.78418963,12000.00000000,0.00000000,-0.00379220,1.08577028,-0.09628042
2021-12-15,11667.40707510,12000.00000000,0.00000000,-0.00404422,1.08137919,-0.09993526
2021-12-16,11617.61743078,12000.00000000,0.00000000,-0.00426741,1.07676450,-0.10377620
2021-12-17,11565.81409485,12000.00000000,0.00000000,-0.00445903,1.07196317,-0.10777250
2021-12-20,11512.41782234,12000.00000000,0.00000000,-0.00461673,1.06701420,-0.11189167
2021-12-21,11457.86541079,12000.00000000,0.00000000,-0.00473857,1.06195808,-0.11610004
2021-12-22,11402.60312018,12000.00000000,0.00000000,-0.00482309,1.05683616,-0.12036316
2021-12-23,11347.08096127,12000.00000000,0.00000000,-0.00486925,1.05169016,-0.12464634
2021-12-24,11291.74672040,12000.00000000,0.00000000,-0.00487652,1.04656157,-0.12891502
2021-12-27,11237.03996494,12000.00000000,0.00000000,-0.00484484,1.04149114,-0.13313529
2021-12-28,11183.38754483,12000.00000000,0.00000000,-0.00477460,1.03651844,-0.13727422
2021-12-29,11131.19813460,12000.00000000,0.00000000,-0.00466669,1.03168133,-0.14130030
2021-12-30,11080.85813506,12000.00000000,0.00000000,-0.00452242,1.02701563,-0.14518370
2021-12-31,11032.72794572,12000.00000000,0.00000000,-0.00434354,1.02255474,-0.14889663
2022-01-03,11987.13818204,13000.00000000,1000.00000000,-0.00413223,1.01832931,-0.15241359
2022-01-04,11940.47270713,13000.00000000,0.00000000,-0.00389296,1.01436499,-0.15571321
2022-01-05,11897.19282199,13000.00000000,0.00000000,-0.00362464,1.01068828,-0.15877344
2022-01-06,11857.54548325,13000.00000000,0.00000000,-0.00333250,1.00732017,-0.16157683
2022-01-07,11821.73546234,13000.00000000,0.00000000,-0.00302002,1.00427804,-0.16410888
2022-01-10,11789.92391101,13000.00000000,0.00000000,-0.00269094,1.00157559,-0.16635821
2022-01-11,11762.22766556,13000.00000000,0.00000000,-0.00234915,0.99922275,-0.16831656
2022-01-12,11738.71865664,13000.00000000,0.00000000,-0.00199869,0.99722561,-0.16997883
2022-01-13,11719.42324967,13000.00000000,0.00000000,-0.00164374,0.99558643,-0.17134317
2022-01-14,11704.32294728,13000.00000000,0.00000000,-0.00128849,0.99430364,-0.17241088
2022-01-17,11693.35438932,13000.00000000,0.00000000,-0.00093714,0.99337184,-0.17318645
2022-01-18,11686.41006008,13000.00000000,0.00000000,-0.00059387,0.99278190,-0.17367747
2022-01-19,11683.33945240,13000.00000000,0.00000000,-0.00026275,0.99252105,-0.17389458
2022-01-20,11683.95044598,13000.00000000,0.00000000,0.00005230,0.99257295,-0.17385138
2022-01-21,11688.01058187,13000.00000000,0.00000000,0.00034750,0.99291787,-0.17356430
2022-01-24,11695.24945642,13000.00000000,0.00000000,0.00061934,0.99353283,-0.17305245
2022-01-25,11705.36095050,13000.00000000,0.00000000,0.00086458,0.99439182,-0.17233749
2022-01-26,11718.00580142,13000.00000000,0.00000000,0.00108026,0.99546602,-0.17144340
2022-01-27,11732.81523519,13000.00000000,0.00000000,0.00126382,0.99672411,-0.17039625
2022-01-28,11749.39389632,13000.00000000,0.00000000,0.00141302,0.99813250,-0.16922401
2022-01-31,11767.32439673,13000.00000000,0.00000000,0.00152608,0.99965572,-0.16795618
2022-02-01,12786.17137829,14000.00000000,1000.00000000,0.00160164,1.00125681,-0.16662355
2022-02-02,12807.13438554,14000.00000000,0.00000000,0.00163951,1.00289838,-0.16525722
2022-02-03,12828.10940060,14000.00000000,0.00000000,0.00163776,1.00454088,-0.16389011
2022-02-04,12848.59857762,14000.00000000,0.00000000,0.00159721,1.00614535,-0.16255467
2022-02-07,12868.10755238,14000.00000000,0.00000000,0.00151837,1.00767305,-0.16128311
2022-02-08,12886.15212563,14000.00000000,0.00000000,0.00140227,1.00908608,-0.16010701
2022-02-09,12902.26476628,14000.00000000,0.00000000,0.00125038,1.01034783,-0.15905682
2022-02-10,12916.00097396,14000.00000000,0.00000000,0.00106464,1.01142348,-0.15816152
2022-02-11,12926.94584215,14000.00000000,0.00000000,0.00084739,1.01228055,-0.15744815
2022-02-14,12934.72003333,14000.00000000,0.00000000,0.00060139,1.01288933,-0.15694145
2022-02-15,12938.98574056,14000.00000000,0.00000000,0.00032979,1.01322336,-0.15666342
2022-02-16,12939.45115208,14000.00000000,0.00000000,0.00003597,1.01325981,-0.15663308
2022-02-17,12935.87576466,14000.00000000,0.00000000,-0.00027632,1.01297983,-0.15686612
2022-02-18,12928.07347143,14000.00000000,0.00000000,-0.00060315,1.01236885,-0.15737466
2022-02-21,12915.91574317,14000.00000000,0.00000000,-0.00094041,1.01141680,-0.15816707
2022-02-22,12899.33303863,14000.00000000,0.00000000,-0.00128390,1.01011825,-0.15924790
2022-02-23,12878.31592728,14000.00000000,0.00000000,-0.00162932,1.00847245,-0.16061775
2022-02-24,12852.91507611,14000.00000000,0.00000000,-0.00197237,1.00648336,-0.16227333
2022-02-25,12823.23951180,14000.00000000,0.00000000,-0.00230886,1.00415953,-0.16420752
